candidate_name,candidate_role,dataset,external_factor_name,scenario_id,snapshot_count,external_score_displacement_mean,external_residual_gain_mean,out_of_envelope_rate,residual_factor_signal_ratio_mean
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,12,0.005125411496195668,2.3964433616552105e-05,0.0,0.002487812771966667
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock,fit_pulse_external_shock_t4,12,0.005143218853737065,4.1435894965866457e-05,0.0,0.0057928229622223526
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock,fit_single_external_shock_0.25,12,0.005042332475297511,3.740376274252496e-05,0.0,0.005263051143462219
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock,fit_single_external_shock_0.50,12,0.004943210508199057,5.4554426042936403e-05,0.0,0.006906860389835735
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock,fit_single_external_shock_0.75,12,0.004852680037983408,0.0001573171898372464,0.0,0.018259669107244126
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock,fit_single_external_shock_1.00,12,0.004770601359690424,0.0004283033121494761,0.0,0.04951536246696523
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,12,0.004792134476649562,0.0011062235705282316,0.25,0.14030110349870714
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,8,0.005202436674009603,-0.0004844481747568369,1.0,-0.06048085060319863
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,42,0.025857868922235412,0.017723898238313416,1.0,0.4835656297877646
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_information_noise,holdout_unseen_intensity_noise,8,0.005092794619132892,-0.0002432781765006241,1.0,-0.025981815095292404
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,8,0.005019502856732126,0.0001508278882503321,1.0,0.023919950355775654
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,8,0.005122118365459855,-0.0004663331193779725,1.0,-0.058489102142630145
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_shock,holdout_late_pulse_shock,8,0.005145369753389384,-0.0008382930302642689,0.75,-0.09956591320224106
raw_static_pca_10_external_envelope,numerical_reconstruction_baseline,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,8,0.004724673428360686,3.482052910194647e-05,1.0,0.0019097942858934402
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.25,12,0.04995797721777178,-0.0001546084884583758,0.0,-0.008030482957467588
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.50,12,0.050356099333908076,0.0005820386960148692,0.0,0.0006815811771582608
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_competition_pressure,fit_single_external_competition_pressure_0.75,12,0.05067020129087297,0.0017444123468511267,0.0,0.014366801755072836
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_competition_pressure,fit_single_external_competition_pressure_1.00,12,0.05086930392122755,0.0032655694852045344,0.0,0.032153885352596355
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_competition_pressure+external_information_noise,fit_competition_plus_noise,12,0.05014925668271621,0.0033339962504894912,0.0,0.0336597443479621
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,12,0.049553370933073944,-0.00035629921944402206,0.0,-0.010553482216584678
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,12,0.04934902445116096,-6.973025546412094e-05,0.0,-0.007201926583777971
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,12,0.04917869241340669,0.0009058150790118689,0.0,0.004727798295458958
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,12,0.049052673693192154,0.0024472339761012468,0.0,0.02381391209616332
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,12,0.04895949345476272,0.0044494000715586245,0.0,0.048798132562236994
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_demand,fit_reversal_demand,12,0.04983733231715134,-0.0001758771337486288,0.0,-0.008178492380102351
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_demand,fit_single_external_demand_+0.50,12,0.04969091931566111,-0.00032022030623884637,0.0,-0.010016397476772123
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_demand,fit_single_external_demand_+1.00,12,0.04983733231715134,-0.0001758771337486288,0.0,-0.008178492380102351
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_demand,fit_single_external_demand_-0.50,12,0.049246723319979764,-0.00037982832528977935,0.0,-0.01096314151568385
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_demand,fit_single_external_demand_-1.00,12,0.048953731019694004,-0.00038100058291502364,0.0,-0.011118290267425798
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,12,0.049553370933073944,-0.00035629921944402206,0.0,-0.010553482216584678
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_information_noise,fit_single_external_information_noise_0.25,12,0.049379964863430055,-0.00010092478883660988,0.0,-0.00752184656027224
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_information_noise,fit_single_external_information_noise_0.50,12,0.049208035093735336,0.0008414455381660912,0.0,0.00405444039164415
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_information_noise,fit_single_external_information_noise_0.75,12,0.04903816708891969,0.00238541683144773,0.0,0.023230298204141606
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_information_noise,fit_single_external_information_noise_1.00,12,0.04887118775420888,0.004445246256163886,0.0,0.04904468602835699
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply,fit_reversal_resource_supply,12,0.04911192890602822,0.0012554547459365736,0.0,0.009286894528869707
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,12,0.04933735357144677,-5.86659208913053e-05,0.0,-0.006707826901446609
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,12,0.04911192890602822,0.0012554547459365736,0.0,0.009286894528869707
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,12,0.049308668670094674,-0.00037219621185006054,0.0,-0.010615369030007026
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,12,0.049072611962783785,-0.0003110260547184121,0.0,-0.009491457523743129
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,12,0.0493789444739256,-0.00017162555519973247,0.0,-0.007721324388935463
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock,fit_pulse_external_shock_t4,12,0.049553370933073944,-0.00035629921944402206,0.0,-0.010553482216584678
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock,fit_single_external_shock_0.25,12,0.048618900971911246,-0.00042589082544153885,0.0,-0.011703013557883194
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock,fit_single_external_shock_0.50,12,0.04782766790861087,-0.0002912660576390397,0.0,-0.010521815861848914
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock,fit_single_external_shock_0.75,12,0.047143049317294544,0.00029286589519105546,0.0,-0.004028888996621909
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock,fit_single_external_shock_1.00,12,0.046535857168074506,0.001624094689771662,0.0,0.011479852865898156
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,12,0.0469424247425966,0.0031986543287134497,0.0,0.032486872933243156
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,8,0.04934849622793137,-0.003739010290038338,1.0,0.12075591087341309
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,42,0.26070833234336155,-0.11694342193607132,1.0,-0.4315892928286787
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_information_noise,holdout_unseen_intensity_noise,8,0.0479960546173969,-0.0009908459488962226,1.0,0.15359419584274292
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,8,0.047670210752634196,0.00023417903443372773,1.0,0.1710193157196045
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_resource_supply,holdout_delayed_reversal_resource,8,0.047956047615987346,-0.0009890092983126965,1.0,0.15146714448928833
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_shock,holdout_late_pulse_shock,8,0.0484021338720754,-0.0032907922460102164,1.0,0.12356704473495483
sqrt_sparse_temporal_lag_pca_10_external_envelope,temporal_audit_candidate,holdout_external,external_shock+external_constraint_pressure,holdout_stronger_shock,8,0.04517716812222267,0.0060942898943552246,1.0,0.24550402164459229
